bank,review,rating,date,source,cleaned,sentiment,theme
DASHEN,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Google Play,disappointed Dashin Bank Super App app allow withdraw birr transfer money use buy airtime make feel like birr long money bank money access use freely accord National Bank Ethiopia NBE rule birr withdrawable buy airtime transfer friend Dashin Bank restriction go rule unfa,NEGATIVE,Account Access Issues
DASHEN,It is good apps but it needs strong network,5,2025-09-06,Google Play,good app need strong network,POSITIVE,Other
DASHEN,very slow,3,2025-09-06,Google Play,slow,NEGATIVE,Transaction Performance
DASHEN,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Google Play,app allow switch account possible use account app account open different branch,NEGATIVE,Other
DASHEN,lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Google Play,lacag inaad amaahisan somalida maxaad ku diiden,NEGATIVE,Other
DASHEN,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Google Play,Dashin mobile banking worest app like ethiopian bank app Amole good app flexible reliable use good app user login new device bank physically,NEGATIVE,Account Access Issues
DASHEN,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Google Play,app potential QR payment feature disappointing scanner work option select QR code gallery function make pay qr code impossible fix improve app,NEGATIVE,Feature Requests
DASHEN,"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Google Play,slow fail transaction multiple time previous app well,NEGATIVE,Transaction Performance
DASHEN,great 👍,5,2025-09-02,Google Play,great,POSITIVE,Other
DASHEN,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Google Play,super Idiot app force phone setting like developer option work fastly need multiple click notify receive money bad mobile app expand,NEGATIVE,Other
DASHEN,dashin bank,5,2025-08-30,Google Play,dashin bank,POSITIVE,Other
DASHEN,muhaammad bakko,5,2025-08-30,Google Play,muhaammad bakko,NEGATIVE,Other
DASHEN,goog,5,2025-08-29,Google Play,goog,NEGATIVE,Other
DASHEN,un functional app,1,2025-08-29,Google Play,un functional app,NEGATIVE,Other
DASHEN,trnes far,5,2025-08-27,Google Play,trne far,POSITIVE,Other
DASHEN,shimalis,4,2025-08-25,Google Play,shimali,POSITIVE,Other
DASHEN,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Google Play,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም,NEGATIVE,Other
DASHEN,excellent mobile banking digital,5,2025-08-24,Google Play,excellent mobile banking digital,POSITIVE,Other
DASHEN,"Excellent, and it's truly a super app!",5,2025-08-24,Google Play,excellent truly super app,POSITIVE,Other
DASHEN,very nice app,5,2025-08-23,Google Play,nice app,POSITIVE,Other
DASHEN,can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Google Play,access super access service need big failure,NEGATIVE,Account Access Issues
DASHEN,seche,1,2025-08-22,Google Play,seche,POSITIVE,Other
DASHEN,very fast bank,5,2025-08-22,Google Play,fast bank,POSITIVE,Other
DASHEN,good and well,5,2025-08-22,Google Play,good,POSITIVE,Other
DASHEN,what a bank it is,5,2025-08-22,Google Play,bank,POSITIVE,Other
DASHEN,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Google Play,Dashen Super App contain extended selection customer easily accessible friendly use,POSITIVE,Account Access Issues
DASHEN,nic,5,2025-08-20,Google Play,nic,POSITIVE,Other
DASHEN,easy to use and the best one,5,2025-08-17,Google Play,easy use good,POSITIVE,Other
DASHEN,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Google Play,totally work failure personally prefer dashen amole instead super dull app,NEGATIVE,Other
DASHEN,very good app,5,2025-08-16,Google Play,good app,POSITIVE,Other
DASHEN,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Google Play,bad banking app Ethiopia force change pin month,NEGATIVE,Other
DASHEN,አሪፍ,5,2025-08-15,Google Play,አሪፍ,NEGATIVE,Other
DASHEN,best but USSD is necessary,5,2025-08-15,Google Play,good USSD necessary,POSITIVE,Other
DASHEN,"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,Google Play,step forward ethiopian bank e commerce industry,POSITIVE,Other
DASHEN,still it's essay for user,4,2025-08-15,Google Play,essay user,POSITIVE,Other
DASHEN,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Google Play,great app unfortunately struggle use outside Ethiopia tell VPN enable disable VPN continue app happen VPN enable think need switch CBE need access bank account globally,NEGATIVE,Account Access Issues
DASHEN,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Google Play,easy will open pls help possible email address provide App support find Gmail pls respond,POSITIVE,Customer Support
DASHEN,"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Google Play,plenty feature miss g electricity bill water bill payment,NEGATIVE,Feature Requests
DASHEN,የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Google Play,የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,NEGATIVE,Other
DASHEN,በጣም ችግር አለበት,1,2025-08-14,Google Play,በጣም ችግር አለበት,NEGATIVE,Other
DASHEN,great 👍 app,5,2025-08-13,Google Play,great app,POSITIVE,Other
DASHEN,"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Google Play,low quality slow application unreliable time need,NEGATIVE,Transaction Performance
DASHEN,very poor and time taking to use,1,2025-08-13,Google Play,poor time take use,NEGATIVE,Other
DASHEN,it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Google Play,good app see Dashen bank step head,POSITIVE,Other
DASHEN,the new version is so good I like it,5,2025-08-13,Google Play,new version good like,POSITIVE,Other
DASHEN,good job my dashen super app,5,2025-08-12,Google Play,good job dashen super app,POSITIVE,Other
DASHEN,Some connection issues,3,2025-08-12,Google Play,connection issue,POSITIVE,Other
DASHEN,verry slow app 🤢,1,2025-08-12,Google Play,verry slow app,NEGATIVE,Transaction Performance
DASHEN,best bauget app,5,2025-08-12,Google Play,good bauget app,POSITIVE,Other
DASHEN,its good but he said uptede me 😠🤕,2,2025-08-12,Google Play,good say uptede,POSITIVE,Other
DASHEN,network issue,1,2025-08-12,Google Play,network issue,NEGATIVE,Other
DASHEN,እንጠቀምበት,5,2025-08-12,Google Play,እንጠቀምበት,NEGATIVE,Other
DASHEN,fast and easy to use great App.,5,2025-08-12,Google Play,fast easy use great App,POSITIVE,Other
DASHEN,Best Performing and Fast Financial app,5,2025-08-12,Google Play,Best Performing Fast financial app,POSITIVE,Other
DASHEN,well done keep it up,5,2025-08-12,Google Play,,POSITIVE,Other
DASHEN,good but it takes forever to load,3,2025-08-12,Google Play,good take forever load,POSITIVE,Other
DASHEN,"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Google Play,good thing need improve speed receipt view competitive company country,NEGATIVE,Transaction Performance
DASHEN,my favorite 💗💗💗,5,2025-08-11,Google Play,favorite,POSITIVE,Other
DASHEN,Good app,5,2025-08-11,Google Play,good app,POSITIVE,Other
DASHEN,"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Google Play,boring mobile banking app work properly slow,NEGATIVE,Transaction Performance
DASHEN,"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Google Play,improve app work say response timeout,POSITIVE,Other
DASHEN,modern perfect app interface with the best banking tools 👏,5,2025-08-09,Google Play,modern perfect app interface good banking tool,POSITIVE,User Interface & Experience
DASHEN,when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Google Play,try open app download big GB gb size hour late open experience worst app lite app work situation network,NEGATIVE,Other
DASHEN,"poor, glitch stack",1,2025-08-07,Google Play,poor glitch stack,NEGATIVE,Other
DASHEN,slowest banking app ever used,3,2025-08-07,Google Play,slow banking app,NEGATIVE,Transaction Performance
DASHEN,Good 👍,5,2025-08-05,Google Play,good,POSITIVE,Other
DASHEN,Dashen Bank super app is the best app,5,2025-08-05,Google Play,Dashen Bank super app good app,POSITIVE,Other
DASHEN,would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Google Play,likely rate perk app fill bug stop responsive everytime new feature new UI design definitely prefer old amole Version fix mess bring amole,NEGATIVE,User Interface & Experience
DASHEN,sometimes is not working to be honest,1,2025-08-01,Google Play,work honest,POSITIVE,Other
DASHEN,Why isn't this app working?,5,2025-07-29,Google Play,app work,POSITIVE,Other
DASHEN,network error,5,2025-07-29,Google Play,network error,NEGATIVE,Other
DASHEN,fast,5,2025-07-29,Google Play,fast,POSITIVE,Other
DASHEN,100 good,5,2025-07-29,Google Play,good,POSITIVE,Other
DASHEN,It stop working most of the time.,2,2025-07-28,Google Play,stop work time,NEGATIVE,Other
DASHEN,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Google Play,smothely app month work shall became like open app open u solution pls help kindly tnx,NEGATIVE,Customer Support
DASHEN,Best app,5,2025-07-25,Google Play,good app,POSITIVE,Other
DASHEN,"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Google Play,simple usage design attractive visual design Step ahead,POSITIVE,User Interface & Experience
DASHEN,amazing product,5,2025-07-23,Google Play,amazing product,POSITIVE,Other
DASHEN,"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Google Play,app good compatible ethiopian bank app fast stack day stop work,POSITIVE,Other
DASHEN,like it,5,2025-07-22,Google Play,like,POSITIVE,Other
DASHEN,Great always one step ahead and most reliable bank,5,2025-07-22,Google Play,great step ahead reliable bank,POSITIVE,Other
DASHEN,u need to start cash out service,4,2025-07-22,Google Play,u need start cash service,NEGATIVE,Other
DASHEN,all in one super app,5,2025-07-21,Google Play,super app,POSITIVE,Other
DASHEN,Fayla,5,2025-07-20,Google Play,Fayla,POSITIVE,Other
DASHEN,"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Google Play,app phase far step booster enable user perform seamless Banking service multi step security feature comfort zone assure Dashen Bank live Logo step ahead,POSITIVE,Feature Requests
DASHEN,ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Google Play,ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ,NEGATIVE,Other
DASHEN,"Best App .. Good job, Dashen Bank",5,2025-07-16,Google Play,Best App good job Dashen Bank,POSITIVE,Other
DASHEN,good application,5,2025-07-15,Google Play,good application,POSITIVE,Other
DASHEN,Excellent App ...,5,2025-07-15,Google Play,Excellent App,POSITIVE,Other
DASHEN,the worst app I have ever seen,1,2025-07-14,Google Play,bad app see,NEGATIVE,Other
DASHEN,very good compared to Amole!,5,2025-07-13,Google Play,good compare Amole,POSITIVE,Other
DASHEN,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Google Play,secure slow mobile banking app lazy app,NEGATIVE,Transaction Performance
DASHEN,👍😊😊😊,5,2025-07-12,Google Play,,POSITIVE,Other
DASHEN,Great application,5,2025-07-12,Google Play,great application,POSITIVE,Other
DASHEN,I am entreated app.,5,2025-07-09,Google Play,entreat app,POSITIVE,Other
DASHEN,Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Google Play,list number bug pile human waste absolute bad banking app step backwards recommend,NEGATIVE,Other
DASHEN,best app with best bank,5,2025-07-02,Google Play,good app good bank,POSITIVE,Other
DASHEN,alway slow loading,1,2025-06-30,Google Play,alway slow loading,NEGATIVE,Transaction Performance
DASHEN,"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Google Play,bad app chance account deactivate doom,NEGATIVE,Other
DASHEN,Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Google Play,ethiopian Dashen Bank,POSITIVE,Other
DASHEN,"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Google Play,unpredictable app transaction OTP go bad bad thank goodness Amole Dashen app exist,NEGATIVE,Other
DASHEN,nice app but limit up to max 600000,5,2025-06-24,Google Play,nice app limit max,POSITIVE,Other
DASHEN,Super,5,2025-06-21,Google Play,Super,POSITIVE,Other
DASHEN,"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Google Play,happy get withdraw system application fine,POSITIVE,Other
DASHEN,nice app but transaction limet not enough,5,2025-06-17,Google Play,nice app transaction limet,POSITIVE,Other
DASHEN,"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Google Play,amazing application use bank transaction Ethiopia friendly btw need ck account link lose mobile ver difficult link pls ck,POSITIVE,Other
DASHEN,incredible,5,2025-06-14,Google Play,incredible,POSITIVE,Other
DASHEN,Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Google Play,Dashen Bank choice,POSITIVE,Other
DASHEN,very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Google Play,simple user friendly app thank Dashen Bank,POSITIVE,Other
DASHEN,very good .,5,2025-06-09,Google Play,good,POSITIVE,Other
DASHEN,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Google Play,like mobile banking app overall user interface navigation awesome lack instant response deposit withdraw money,NEGATIVE,User Interface & Experience
DASHEN,love,3,2025-06-06,Google Play,love,POSITIVE,Other
DASHEN,መቸሸጠ,5,2025-06-03,Google Play,መቸሸጠ,NEGATIVE,Other
DASHEN,gadaa,5,2025-06-01,Google Play,gadaa,NEGATIVE,Other
DASHEN,Massive upgrade from the Amole app.,5,2025-05-31,Google Play,massive upgrade Amole app,POSITIVE,Other
DASHEN,very good for this app,5,2025-05-31,Google Play,good app,POSITIVE,Other
DASHEN,top,5,2025-05-31,Google Play,,POSITIVE,Other
DASHEN,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Google Play,app well Amole biometric new update work,POSITIVE,Other
DASHEN,Wow,5,2025-05-30,Google Play,wow,POSITIVE,Other
DASHEN,wow to it saff and this app,5,2025-05-30,Google Play,wow saff app,POSITIVE,Other
DASHEN,it too slow,3,2025-05-29,Google Play,slow,NEGATIVE,Transaction Performance
DASHEN,ዳሽን ባንክ ይለያል,4,2025-05-28,Google Play,ዳሽን ባንክ ይለያል,NEGATIVE,Other
DASHEN,👍👍👍,5,2025-05-28,Google Play,,POSITIVE,Other
DASHEN,nice application,5,2025-05-27,Google Play,nice application,POSITIVE,Other
DASHEN,useless app ever loading take long,1,2025-05-27,Google Play,useless app load long,NEGATIVE,Other
DASHEN,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Google Play,game changer app Dashen Bank Super App fast secure easy use click payment make send money super quick QR code payment perfect cashless shopping love biometric login easy airtime bill payment need place Dashen Bank raise bar digital banking Ethiopia highly recommend,POSITIVE,Account Access Issues
DASHEN,very useful App,1,2025-05-26,Google Play,useful App,POSITIVE,Other
DASHEN,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Google Play,simple robust feature yes endless loading screen kill fun use day fix glitch yeet high rating,POSITIVE,Transaction Performance
DASHEN,Wawww,5,2025-05-24,Google Play,Wawww,NEGATIVE,Other
DASHEN,very Nice,5,2025-05-23,Google Play,nice,POSITIVE,Other
DASHEN,its best,5,2025-05-23,Google Play,good,POSITIVE,Other
DASHEN,it is not as good as to the other mobile bank app.,1,2025-05-22,Google Play,good mobile bank app,POSITIVE,Other
DASHEN,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Google Play,good good arrive empower Financial Freedom experience seamless banking fingertip Dashen Bank empower financial freedom anytime innovation meet Convenience Dashen Bank Mobile Banking innovation meet convenience secure reliable Bank confidence,POSITIVE,Other
DASHEN,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Google Play,change update version collect comment feed improve version superapp mot function today,POSITIVE,Other
DASHEN,The best app ever in finance sector,5,2025-05-18,Google Play,good app finance sector,POSITIVE,Other
DASHEN,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Google Play,good app compitator confuse transfer need OTP PIN user inter pin instead OTP know litrecy level society device base not know need OTP try fix,POSITIVE,Other
DASHEN,dashen bank or dashen super app?,1,2025-05-17,Google Play,dashen bank dashen super app,NEGATIVE,Other
DASHEN,wowwwe app,5,2025-05-17,Google Play,wowwwe app,POSITIVE,Other
DASHEN,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Google Play,transfer bank account hastle inconvenient see try,NEGATIVE,Other
DASHEN,always lagging,1,2025-05-16,Google Play,lag,NEGATIVE,Transaction Performance
DASHEN,Amazing Application...,5,2025-05-16,Google Play,Amazing Application,POSITIVE,Other
DASHEN,Fantastic,5,2025-05-16,Google Play,fantastic,POSITIVE,Other
DASHEN,"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Google Play,Dashen bank app good work,POSITIVE,Other
DASHEN,its my choice,5,2025-05-15,Google Play,choice,POSITIVE,Other
DASHEN,wow apo,5,2025-05-15,Google Play,wow apo,POSITIVE,Other
DASHEN,awesome app keep going,5,2025-05-14,Google Play,awesome app go,POSITIVE,Other
DASHEN,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Google Play,grow ethiopian digital banking step ahead feture simple fast convince,POSITIVE,Other
DASHEN,Game changer,5,2025-05-13,Google Play,game changer,POSITIVE,Other
DASHEN,Totally amazing,5,2025-05-13,Google Play,totally amazing,POSITIVE,Other
DASHEN,super 😎,5,2025-05-13,Google Play,super,POSITIVE,Other
DASHEN,what a helpful app!!!!,5,2025-05-13,Google Play,helpful app,POSITIVE,Customer Support
DASHEN,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Google Play,honest good banking lifestyle app Ethiopia,POSITIVE,Other
DASHEN,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Google Play,seamless digital platform DB Superapp live motto step ahead,POSITIVE,Other
DASHEN,Amazing app super easy to use and best design. loved it.,5,2025-05-09,Google Play,amazing app super easy use good design love,POSITIVE,User Interface & Experience
DASHEN,its the best ever,5,2025-05-09,Google Play,good,POSITIVE,Other
DASHEN,excellent game changer App,5,2025-05-08,Google Play,excellent game changer App,POSITIVE,Other
DASHEN,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Google Play,highly excited application favorable preferrable mobile app,POSITIVE,Other
DASHEN,it seems me logging out within minutes,1,2025-05-03,Google Play,log minute,NEGATIVE,Other
DASHEN,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Google Play,nice app especially GUI get error send dashen bank receipter sms notification,NEGATIVE,User Interface & Experience
DASHEN,yes i want dashen super open,5,2025-05-02,Google Play,yes want dashen super open,POSITIVE,Other
DASHEN,faster than this version,5,2025-05-01,Google Play,fast version,POSITIVE,Other
DASHEN,"Best UI mobile banking app, props to design team",5,2025-04-30,Google Play,good UI mobile banking app prop design team,POSITIVE,User Interface & Experience
DASHEN,bad.,1,2025-04-30,Google Play,bad,NEGATIVE,Other
DASHEN,dashen super app is secure band very easy,5,2025-04-29,Google Play,dashen super app secure band easy,POSITIVE,Other
DASHEN,It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Google Play,fast secured mobile banking app like app,POSITIVE,Other
DASHEN,best app I have ever seen,5,2025-04-29,Google Play,good app see,POSITIVE,Other
DASHEN,best of best,5,2025-04-29,Google Play,good good,POSITIVE,Other
DASHEN,waw,5,2025-04-28,Google Play,waw,NEGATIVE,Other
DASHEN,best app,5,2025-04-28,Google Play,good app,POSITIVE,Other
DASHEN,Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Google Play,slow try Recent Transaction stucke,NEGATIVE,Transaction Performance
DASHEN,wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Google Play,wowslnwoooo wowwww amazing,POSITIVE,Other
DASHEN,wow appl,5,2025-04-28,Google Play,wow appl,POSITIVE,Other
DASHEN,why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Google Play,change pin number use finger print dummy,NEGATIVE,Other
DASHEN,very nice,5,2025-04-26,Google Play,nice,POSITIVE,Other
DASHEN,great,4,2025-04-26,Google Play,great,POSITIVE,Other
DASHEN,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Google Play,slow lack feature super app high rating give employee customer,NEGATIVE,Transaction Performance
DASHEN,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Google Play,smooth secure experience transfer bill payment tracking expense effortless intuitive design make banking,POSITIVE,User Interface & Experience
DASHEN,Very easy and Fast.,5,2025-04-24,Google Play,easy fast,POSITIVE,Other
DASHEN,Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Google Play,incomparably user friendly fast app mobile banking,NEGATIVE,Other
DASHEN,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Google Play,super app repeatedly fail transaction waste customer valuable time system upgrade time traffic demand technical difficulty reflect customer,NEGATIVE,Other
DASHEN,execellent,5,2025-04-24,Google Play,execellent,NEGATIVE,Other
DASHEN,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Google Play,super app total game changer fast reliable pack need place seamless super convenient love,NEGATIVE,Other
DASHEN,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Google Play,Digital banking game changer,NEGATIVE,Other
DASHEN,it is incredible product.,5,2025-04-23,Google Play,incredible product,POSITIVE,Other
DASHEN,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Google Play,impressed app user friendly run smoothly feature need make task easy save lot time highly recommend,POSITIVE,Feature Requests
DASHEN,"It's an amazing app, experience it!!",5,2025-04-23,Google Play,amazing app experience,POSITIVE,Other
DASHEN,This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Google Play,good banking app recommend use,POSITIVE,Other
DASHEN,It is the best application!!!,5,2025-04-22,Google Play,good application,POSITIVE,Other
DASHEN,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Google Play,exceptional digital experience SupperApp bring new paradigm shift banking business Bravo Dashen,POSITIVE,Other
DASHEN,its features are so dynamic,5,2025-04-22,Google Play,feature dynamic,POSITIVE,Feature Requests
DASHEN,fast &Friendly user Application.,5,2025-04-22,Google Play,fast Friendly user Application,POSITIVE,Other
DASHEN,"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Google Play,fast reliable User Friendly,POSITIVE,Other
DASHEN,"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Google Play,dashen super app easy use secure fast transaction,NEGATIVE,Other
DASHEN,i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Google Play,love app esp click e commerce easy convinient,POSITIVE,Other
DASHEN,Great for everyday banking and payments on the go,5,2025-04-22,Google Play,great everyday banking payment,POSITIVE,Other
DASHEN,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Google Play,Dashen Super App impressive focus simplicity speed quality user interface clean easy understand transaction process quickly overall quality app notch Dashen Bank customer ዳሸን ባንክ አንድ እርምጃ,POSITIVE,Transaction Performance
DASHEN,making transactions has never been easier. the new update is just amazing,5,2025-04-22,Google Play,make transaction easy new update amazing,POSITIVE,Other
DASHEN,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Google Play,app usefull function easy payment system connect seller have reasonable price,NEGATIVE,Other
DASHEN,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Google Play,app great user interface comprehensive payment e commerce platform include unique feature chat Banking budget,POSITIVE,User Interface & Experience
DASHEN,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Google Play,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,NEGATIVE,Other
DASHEN,Convenient!,5,2025-04-22,Google Play,Convenient,POSITIVE,Other
DASHEN,It is an amazing application that meets the needs of customers.,5,2025-04-22,Google Play,amazing application meet need customer,POSITIVE,Other
DASHEN,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Google Play,effect payment app create convenience recipient easily confirm payment receive,NEGATIVE,Other
DASHEN,the best Supper App ever,5,2025-04-22,Google Play,good Supper App,POSITIVE,Other
DASHEN,"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Google Play,good app plan include digital lending gasification,POSITIVE,Other
DASHEN,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Google Play,powerful local solution rival global app love easy explore service product,POSITIVE,Other
DASHEN,Dashen bank is my number one choice,5,2025-04-22,Google Play,Dashen bank number choice,POSITIVE,Other
DASHEN,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Google Play,Assefa Genetu Dashen superup late inclussive happy super,NEGATIVE,Other
